Date;Steps;CNT;QTY;ZipCode
'200511;[25,30);120;3258;19014
'200312;( 0, 1);196;64;19014
'200507;[ 1, 2);165;238;19014
'200509;[20,25);145;3223;19014
'200502;[14,16);64;960;19014
'200104;[ 3, 4);9;32;19014
'199911;[ 0, 0];159;0;19014
'200309;[ 1, 2);49;70;19014
'199608;[25,30);2;53;19014
'199804;[25,30);1;26;19014
'199405;[ 4, 5);4;18;19014
'199305;[ 4, 5);4;18;19014
'199408;[ 4, 5);4;18;19014
'200204;[ 9,10);17;161;19014
'199910;[ 1, 2);7;10;19014
'200009;[ 1, 2);11;16;19014
'199512;( 0, 1);22;4;19014
'199607;( 0, 1);22;4;19014
'200209;[16,18);9;153;19014
'200301;[18,20);12;227;19014
'200006;[ 2, 3);10;26;19014
'200705;[ 7, 8);95711;716899;19014
'200103;[10,12);3;33;19014
'200706;[40,45);6391;270314;19014
'200008;[16,18);6;101;19014
'200705;[12,14);148794;1928863;19014
'200710;[ 8, 9);98271;834242;19014
'200301;[40,45);6;259;19014
'199607;[ 7, 8);2;14;19014
'200712;[25,30);29642;80339;19014
'200711;[50,..);9392;1326655;19014
'200805;[ 2, 3);106624;266635;19014
'199808;[12,14);1;14;19014
'200005;[12,14);5;65;19014
'199908;[12,14);3;38;19014
'200008;[ 8, 9);1;9;19014
'199601;[ 8, 9);1;9;19014
'199602;[ 8, 9);1;8;19014
'199703;[ 8, 9);1;9;19014
'201001;[25,30);23971;649434;19014
'199208;[20,25);1;22;19014
'199206;[ 3, 4);2;7;19014
'199504;[ 3, 4);2;7;19014
'201006;[ 3, 4);113653;39676;19014
'201007;[25,30);35036;952078;19014
'199707;[10,12);1;10;19014
'201011;[ 0, 0];159577;0;19014
'201106;[ 9,10);97713;925261;19014
'201112;[ 8, 9);107975;915836;19014
'201204;[25,30);21984;595022;19014
'198401;[ 7, 8);1;7;19014
'199106;[ 6, 7);1;7;19014
'201205;[ 3, 4);111645;388378;19014
'201209;[ 2, 3);117097;291329;19014
'201211;[ 3, 4);11862;414975;19014
'201210;( 0, 1);149202;74679;19014
'201210;[12,14);141298;1830606;19014
'201302;[16,18);52652;890167;19014
'201303;[ 6, 7);10862;705123;19014
'201305;[ 1, 2);113238;166406;19014
'201303;[10,12);177382;1944955;19014
'198707;[ 0, 0];1;0;19014
'199002;[ 0, 0];1;0;19014
'201308;[14,16);99284;1484429;19014
'201402;[14,16);82253;1224704;19014
'201409;[16,18);35674;603694;19014
'201409;[40,45);1907;8057;19014
'200610;[10,12);8298;90973;19014
'200610;[35,40);582;21704;19014
'200606;[35,40);117;4341;19014
'200605;[12,14);694;8994;19014
'200510;[ 4, 5);174;780;19014
'200508;( 0, 1);531;179;19014
'200502;[ 0, 0];1609;0;19014
'200501;[ 8, 9);73;616;19014
'200403;[30,35);25;805;19014
'200302;[ 6, 7);43;279;19014
'200305;( 0, 1);122;39;19014
'200309;[ 0, 0];859;0;19014
'200701;[40,45);3529;149142;19014
'200505;[16,18);74;1257;19014
'200409;[25,30);40;1078;19014
'200507;[ 6, 7);117;757;19014
'200202;[40,45);1;43;19014
'200508;[45,50);18;863;19014
'200401;[ 3, 4);59;203;19014
'200307;[12,14);48;623;19014
'200402;[16,18);29;491;19014
'200403;[ 7, 8);57;427;19014
'199301;[ 0, 0];140;0;19014
'199312;[ 0, 0];140;0;19014
'199506;[ 0, 0];142;0;19014
'199409;[ 1, 2);6;9;19014
'200203;[ 1, 2);14;20;19014
'200210;[25,30);12;326;19014
'199410;[ 4, 5);4;18;19014
'199802;[ 3, 4);4;14;19014
'199803;[ 4, 5);4;18;19014
'199511;[ 4, 5);4;18;19014
'199405;[ 9,10);1;10;19014
'199506;[ 1, 2);7;10;19014
'199611;[ 1, 2);7;10;19014
'200302;[40,45);3;130;19014
'199905;( 0, 1);25;6;19014
'200403;[18,20);25;470;19014
'200209;[14,16);19;282;19014
'200204;[ 6, 7);24;159;19014
'200205;[ 6, 7);24;156;19014
'200612;[14,16);85574;1280136;19014
'200703;[30,35);13788;443459;19014
'200702;[45,50);1822;86159;19014
'200005;[ 2, 3);9;23;19014
'200007;[ 2, 3);9;23;19014
'200106;[16,18);4;67;19014
'200010;[16,18);6;101;19014
'200108;[30,35);7;226;19014
'199604;[ 2, 3);6;15;19014
'200709;[ 9,10);92264;87418;19014
'200710;[35,40);8401;313229;19014
'199508;[ 7, 8);2;14;19014
'199512;[ 7, 8);2;14;19014
'199707;[ 7, 8);2;14;19014
'199603;[ 5, 6);1;6;19014
'199608;[ 5, 6);1;6;19014
'200003;[ 5, 6);4;21;19014
'199911;[14,16);2;31;19014
'200805;[ 1, 2);102877;154228;19014
'200201;[20,25);7;149;19014
'200203;[18,20);6;116;19014
'200111;[40,45);3;125;19014
'200808;[ 0, 0];135531;0;19014
'199907;[18,20);1;19;19014
'200806;[18,20);59387;1123389;19014
'200808;[20,25);83928;1859061;19014
'199510;[12,14);1;14;19014
'200902;[ 2, 3);124328;31001;19014
'199711;[20,25);4;88;19014
'200905;[12,14);150516;1950276;19014
'199307;[30,35);1;34;19014
'200912;[ 0, 0];155512;0;19014
'200107;[14,16);6;91;19014
'200911;[20,25);676;1490804;19014
'201003;[ 2, 3);114407;28389;19014
'201004;[ 0, 0];15112;0;19014
'201003;( 0, 1);125113;62703;19014
'199701;[ 3, 4);3;10;19014
'199708;[ 3, 4);3;10;19014
'199412;[ 3, 4);3;10;19014
'201008;[12,14);13052;1689962;19014
'201011;[ 2, 3);111824;279625;19014
'201101;[12,14);145692;1886684;19014
'201105;[ 3, 4);112291;39236;19014
'201111;[35,40);5198;193446;19014
'201109;[20,25);7073;1562621;19014
'199611;[16,18);1;16;19014
'199709;[16,18);1;16;19014
'201202;[18,20);37445;708226;19014
'201203;[ 6, 7);109648;711563;19014
'199311;[ 6, 7);1;7;19014
'201112;[20,25);61792;1362679;19014
'201112;[16,18);74405;1258324;19014
'201211;[ 5, 6);112713;617745;19014
'201304;[40,45);2731;115371;19014
'198108;[ 0, 0];1;0;19014
'198410;[ 0, 0];1;0;19014
'198710;[ 0, 0];1;0;19014
'198802;[ 0, 0];1;0;19014
'201306;[ 2, 3);113785;283712;19014
'201312;[10,12);175854;1925578;19014
'201401;[14,16);98925;1476836;19014
'201406;[ 7, 8);93707;701948;19014
'201405;( 0, 1);125832;62264;19014
'201409;[30,35);5752;184542;19014
'200609;[50,..);587;102678;19014
'200603;[10,12);697;7623;19014
'200604;[10,12);749;8202;19014
'200508;[35,40);50;1857;19014
'200509;[35,40);48;1774;19014
'200604;[20,25);405;8983;19014
'200512;[14,16);184;2762;19014
'200601;[ 9,10);189;1798;19014
'200606;[ 9,10);547;5193;19014
'200604;[18,20);245;4642;19014
'200502;[25,30);54;1481;19014
'200204;[ 0, 0];357;0;19014
'200510;[50,..);165;36747;19014
'200410;[ 7, 8);72;540;19014
'200502;[ 1, 2);122;177;19014
'200602;[14,16);354;5297;19014
'200501;[45,50);12;579;19014
'200506;[20,25);112;2508;19014
'200109;[ 3, 4);9;32;19014
'200402;[ 5, 6);72;395;19014
'200403;[ 6, 7);56;362;19014
'200405;[ 6, 7);58;375;19014
'200409;[35,40);20;741;19014
'199712;[ 9,10);1;10;19014
'200201;[ 9,10);5;47;19014
'199405;[25,30);2;53;19014
'199511;[25,30);1;26;19014
'200003;[25,30);5;133;19014
'199701;[25,30);2;53;19014
'199804;[ 4, 5);4;18;19014
'199812;[ 9,10);1;10;19014
'200212;[ 6, 7);35;227;19014
'200703;[25,30);33109;897917;19014
'200211;[16,18);16;272;19014
'200108;[12,14);8;104;19014
'200110;[ 6, 7);3;19;19014
'199908;[10,12);2;22;19014
'200303;[40,45);6;259;19014
'199503;[30,35);2;66;19014
'199508;[30,35);2;66;19014
'200205;[35,40);5;188;19014
'199311;[ 5, 6);1;5;19014
'200009;[ 5, 6);4;22;19014
'200804;[ 8, 9);102593;870451;19014
'199705;[16,18);2;33;19014
'200010;[50,..);2;198;19014
'200806;[ 7, 8);103246;773568;19014
'200804;[16,18);85344;1444955;19014
'200812;[50,..);8418;1271912;19014
'200007;[12,14);5;65;19014
'200901;[35,40);5104;190161;19014
'199512;[20,25);2;44;19014
'200005;[50,..);1;145;19014
'200903;[25,30);26686;723665;19014
'200911;[ 2, 3);114162;284815;19014
'199309;[30,35);1;33;19014
'199709;[ 8, 9);1;8;19014
'199710;[ 8, 9);1;9;19014
'201001;[ 0, 0];158917;0;19014
'201004;[ 4, 5);114964;51589;19014
'199908;[ 3, 4);3;10;19014
'199311;[ 3, 4);2;7;19014
'201005;[ 8, 9);101237;858777;19014
'201006;[20,25);75892;1677214;19014
'201007;[50,..);14803;2194592;19014
'199702;[ 9,10);1;9;19014
'199703;[10,12);1;10;19014
'201011;[25,30);21594;584537;19014
'199407;[10,12);1;10;19014
'201012;[18,20);51393;972469;19014
'201102;[25,30);14355;388839;19014
'201103;[ 8, 9);106181;90112;19014
'201103;[ 9,10);102686;974784;19014
'201102;( 0, 1);173351;90668;19014
'201111;[ 5, 6);115345;632259;19014
'201110;[ 4, 5);116099;521306;19014
'201105;[16,18);82879;1402941;19014
'199907;[ 6, 7);1;6;19014
'198805;[ 7, 8);1;7;19014
'198811;[ 6, 7);1;7;19014
'201205;[ 4, 5);111206;498204;19014
'201206;[ 1, 2);113279;166887;19014
'201301;[ 2, 3);11349;283333;19014
'198605;[ 0, 0];1;0;19014
'198803;[ 0, 0];1;0;19014
'198404;[ 0, 0];1;0;19014
'201308;[ 3, 4);1161;405677;19014
'201308;[ 5, 6);110454;605101;19014
'201310;[ 0, 0];226094;0;19014
'201311;[40,45);2127;89974;19014
'201404;[ 8, 9);965;819378;19014
'201403;[12,14);13292;1721198;19014
'201405;[45,50);1747;82625;19014
'201406;[14,16);91385;1365186;19014
'201407;[ 1, 2);103497;15357;19014
'200612;[ 8, 9);71197;605158;19014
'200612;[ 2, 3);77158;192112;19014
'200609;[ 3, 4);1347;4691;19014
'200603;[ 9,10);385;3658;19014
'200504;[30,35);51;1646;19014
'200401;[30,35);23;745;19014
'200411;[30,35);30;969;19014
'200507;[ 7, 8);140;1049;19014
'200411;[25,30);47;1267;19014
'200511;[20,25);175;389;19014
'200404;[ 9,10);47;446;19014
'200405;[ 9,10);48;457;19014
'200407;[ 9,10);50;475;19014
'200203;[45,50);1;48;19014
'200203;[ 3, 4);11;37;19014
'200405;[12,14);65;842;19014
'200402;[ 4, 5);60;269;19014
'200205;[ 4, 5);22;98;19014
'200208;[ 2, 3);26;66;19014
'200310;[14,16);33;497;19014
'200407;[10,12);74;805;19014
'199508;[ 9,10);1;10;19014
'199408;[ 1, 2);5;8;19014
'200407;[ 1, 2);80;115;19014
'199203;[ 4, 5);4;18;19014
'200201;[ 4, 5);11;49;19014
'199605;[25,30);2;53;19014
'200207;[45,50);2;95;19014
'200107;( 0, 1);45;10;19014
'200111;( 0, 1);46;11;19014
'200209;[ 6, 7);27;179;19014
'199903;[ 2, 3);7;18;19014
'200706;[ 5, 6);101625;556319;19014
'200707;[ 3, 4);103956;362784;19014
'200408;[40,45);12;512;19014
'199501;[ 2, 3);6;15;19014
'199706;[ 2, 3);6;15;19014
'200708;[ 3, 4);106822;372362;19014
'200708;[45,50);5387;254878;19014
'200002;[10,12);3;34;19014
'200009;[10,12);3;35;19014
'199911;[10,12);3;35;19014
'200003;[10,12);2;22;19014
'200706;[25,30);4015;1088440;19014
'199908;[30,35);4;131;19014
'200008;[ 7, 8);3;22;19014
'200101;[ 7, 8);3;22;19014
'199608;[ 7, 8);2;14;19014
'199610;[ 7, 8);2;14;19014
'199710;[ 7, 8);2;14;19014
'199510;[30,35);2;66;19014
'199601;[ 7, 8);2;14;19014
'199905;[ 7, 8);2;14;19014
'200007;[ 5, 6);4;21;19014
'199403;[ 5, 6);1;6;19014
'199310;[16,18);1;16;19014
'200805;[40,45);5727;242136;19014
'200806;[ 4, 5);111061;497967;19014
'200810;( 0, 1);129112;6583;19014
'199605;[12,14);1;14;19014
'199810;[12,14);1;14;19014
'199310;[12,14);1;14;19014
'199408;[12,14);1;14;19014
'200206;[35,40);3;113;19014
'200902;[18,20);39934;755078;19014
'200001;[40,45);1;44;19014
'200908;[ 3, 4);116391;406872;19014
'200906;[18,20);58639;1109031;19014
'199202;[30,35);1;31;19014
'199210;[30,35);1;34;19014
'200912;[45,50);1921;90901;19014
'199312;[20,25);1;22;19014
'199604;[ 3, 4);2;7;19014
'201006;[30,35);15235;48989;19014
'201006;( 0, 1);12223;63028;19014
'199708;[10,12);1;10;19014
'201011;[30,35);9506;305121;19014
'201010;[ 4, 5);111941;502625;19014
'201105;[35,40);6536;243387;19014
'201111;[ 6, 7);115383;748227;19014
'201109;[14,16);103361;1543869;19014
'198703;[ 7, 8);1;7;19014
'198903;[ 7, 8);1;7;19014
'198906;[ 6, 7);1;7;19014
'201206;[50,..);11165;1966502;19014
'201210;[45,50);2244;106213;19014
'201211;[25,30);19555;528896;19014
'201212;[ 7, 8);107733;807313;19014
'201301;[ 1, 2);116457;173616;19014
'201303;[45,50);1336;63292;19014
'201304;[18,20);50029;945533;19014
'198210;[ 0, 0];1;0;19014
'201401;[ 9,10);98871;937169;19014
'201401;[ 7, 8);107598;805318;19014
'201402;[ 3, 4);125708;43814;19014
'200612;[40,45);2371;100131;19014
'200611;[ 8, 9);37231;316303;19014
'200605;[10,12);841;9213;19014
'200610;[18,20);3287;62292;19014
'200608;[14,16);1073;16089;19014
'200505;[ 3, 4);122;422;19014
'200602;[ 3, 4);440;1534;19014
'200602;[ 5, 6);408;2239;19014
'200511;[ 4, 5);190;854;19014
'200701;[ 0, 0];125483;0;19014
'200504;[ 4, 5);103;461;19014
'200310;[45,50);7;337;19014
'200301;[12,14);36;467;19014
'200404;[18,20);25;473;19014
'200405;[14,16);38;572;19014
'200404;[35,40);17;627;19014
'199704;[ 9,10);2;19;19014
'200012;[ 9,10);1;10;19014
'200502;[35,40);23;861;19014
'199403;[ 1, 2);5;8;19014
'199803;[ 1, 2);6;9;19014
'199402;[ 3, 4);4;14;19014
'199711;[ 4, 5);4;18;19014
'199806;[ 4, 5);4;18;19014
'200106;[ 4, 5);9;40;19014
'200304;[50,..);29;2985;19014
'200009;( 0, 1);31;6;19014
'200308;[ 6, 7);48;311;19014
'200703;[35,40);6883;256245;19014
'199410;( 0, 1);22;4;19014
'200701;[18,20);62514;1183339;19014
'200702;[14,16);104836;1562533;19014
'200707;[45,50);5248;248196;19014
'199209;[ 2, 3);5;13;19014
'199402;[ 2, 3);4;10;19014
'200108;[ 5, 6);8;43;19014
'200708;[30,35);21673;698236;19014
'199502;[25,30);1;29;19014
'200711;[14,16);113279;1692715;19014
'200809;[ 4, 5);11467;513752;19014
'199909;[12,14);1;13;19014
'200006;[12,14);3;40;19014
'200810;[12,14);146434;1897312;19014
'200811;[16,18);78052;1321440;19014
'200911;[45,50);2066;97678;19014
'199401;[30,35);1;34;19014
'199707;[ 8, 9);1;9;19014
'201002;[50,..);5904;2048197;19014
'201004;[30,35);1288;413437;19014
'199509;[ 3, 4);2;7;19014
'201006;[ 6, 7);107182;69484;19014
'201008;[ 7, 8);103178;772521;19014
'201009;[ 8, 9);10041;852194;19014
'201011;[ 6, 7);10904;706954;19014
'201109;[ 5, 6);113969;624478;19014
'201107;( 0, 1);138301;69691;19014
'201112;[ 9,10);102666;973276;19014
'201107;[20,25);81482;1804788;19014
'201203;[ 2, 3);11574;286083;19014
'198509;[ 6, 7);1;7;19014
'198611;[ 6, 7);1;7;19014
'199312;[ 7, 8);1;7;19014
'199402;[ 6, 7);1;7;19014
'199412;[ 7, 8);1;7;19014
'201205;( 0, 1);129549;62332;19014
'198512;[ 0, 0];1;0;19014
'198007;[ 0, 0];1;0;19014
'198509;[ 0, 0];1;0;19014
'201304;[20,25);62813;1383618;19014
'201311;[25,30);17329;468394;19014
'201311;[ 5, 6);112706;617199;19014
'201312;[35,40);3322;123553;19014
'201401;[35,40);3012;112157;19014
'201402;[ 8, 9);11201;949951;19014
'201403;[ 6, 7);101508;659578;19014
'201310;[14,16);105057;1569143;19014
'200610;[ 1, 2);6136;9217;19014
'200507;[30,35);63;2038;19014
'200505;[ 1, 2);137;199;19014
'200411;( 0, 1);291;93;19014
'200403;[25,30);36;967;19014
'200409;[10,12);79;862;19014
'200408;[ 9,10);51;485;19014
'200410;[ 3, 4);80;276;19014
'200401;[25,30);34;914;19014
'200312;[35,40);20;745;19014
'200404;[ 2, 3);76;197;19014
'199509;[25,30);1;26;19014
'199811;[25,30);2;56;19014
'200001;[25,30);3;78;19014
'199209;[ 4, 5);4;18;19014
'199702;[ 3, 4);4;14;19014
'200203;[ 4, 5);14;63;19014
'199802;[ 8, 9);1;9;19014
'200307;[ 8, 9);39;327;19014
'199704;[25,30);1;26;19014
'200312;[50,..);44;4548;19014
'200210;[ 8, 9);31;261;19014
'199507;( 0, 1);22;4;19014
'199807;( 0, 1);23;5;19014
'200704;[ 6, 7);103192;668987;19014
'200209;[20,25);15;338;19014
'200201;[16,18);7;117;19014
'200202;[14,16);7;104;19014
'200704;[16,18);86638;1467352;19014
'200707;[40,45);7986;338041;19014
'199907;[10,12);2;22;19014
'200406;[40,45);9;379;19014
'199603;[ 7, 8);2;14;19014
'199904;[ 6, 7);3;20;19014
'199408;[30,35);2;66;19014
'199607;[30,35);2;66;19014
'199803;[30,35);2;66;19014
'200109;[ 8, 9);4;34;19014
'200708;[18,20);62535;1184353;19014
'200709;[14,16);110617;1653531;19014
'200203;[35,40);4;148;19014
'199803;[ 5, 6);1;6;19014
'199903;[ 5, 6);1;6;19014
'199912;[ 5, 6);1;6;19014
'200803;[25,30);30743;833779;19014
'199802;[14,16);2;30;19014
'200801;[50,..);8689;1325450;19014
'200109;[18,20);7;133;19014
'200807;[14,16);10989;1642999;19014
'200809;[12,14);140508;1818644;19014
'200812;[30,35);11076;356745;19014
'199707;[12,14);1;14;19014
'199208;[12,14);1;14;19014
'200904;[40,45);3423;144536;19014
'200906;[ 8, 9);102531;869977;19014
'200907;[ 5, 6);10932;599504;19014
'200908;[ 0, 0];150131;0;19014
'200906;[14,16);110282;1647950;19014
'199704;[ 8, 9);1;8;19014
'199203;[20,25);1;22;19014
'200010;[ 3, 4);5;17;19014
'201002;[20,25);47228;1039660;19014
'201007;[ 5, 6);106043;580936;19014
'201004;[16,18);8092;1369156;19014
'201007;[35,40);9629;358986;19014
'199705;[10,12);1;10;19014
'201011;[ 7, 8);105737;791676;19014
'201108;[ 1, 2);11869;178243;19014
'201112;[ 6, 7);112877;731098;19014
'201112;[45,50);179;84725;19014
'199703;[ 6, 7);1;6;19014
'198503;[ 7, 8);1;7;19014
'198706;[ 6, 7);1;7;19014
'199103;[ 7, 8);1;7;19014
'199411;[ 6, 7);1;7;19014
'198704;[ 6, 7);1;7;19014
'201301;[ 7, 8);108493;813648;19014
'198209;[ 0, 0];1;0;19014
'198809;[ 0, 0];1;0;19014
'199008;[ 0, 0];1;0;19014
'201306;[40,45);4015;169648;19014
'198204;[ 0, 0];1;0;19014
'201307;[ 9,10);93641;888549;19014
'201308;[35,40);8191;305337;19014
'201309;[ 2, 3);117022;291579;19014
'201311;[ 9,10);97588;924129;19014
'201402;[16,18);50936;860983;19014
'201406;[ 8, 9);90968;772079;19014
'201406;( 0, 1);124518;63085;19014
'201408;[40,45);3811;161251;19014
'201409;[ 3, 4);73996;258284;19014
